Product_id,Stall_no,instock_date,Market_Category,Customer_name,Loyalty_customer,Product_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price
SNDEDSCEVHNXMTKU,22,12:10.0,11,Lujain,No ,Child_care,3,57,0,272,15,506,995,1017.078768
JUMEGAGVVND97V6U,24,39:21.0,58,Nalia,No ,Repair,0,31,0,293,2,4022,5789,5186.4813
FABE89GG6P8NUHXJ,6,23:29.0,55,Rina,No ,Hospitality,0,76,0,218,7,1803,3508,2846.6064
NKCE5U69RSYAXMH2,45,56:03.0,448,Jayren,Yes,Pet_care,0,46,0,135,5,2364,3459,3028.453056
NKCE2F339YUMRG5D,21,56:12.0,105,Remmy,Yes,Organic,0,46,0,134,,922,3518,2340.9216
BRAE785SVQSRBGYC,17,48:33.0,211,Pierson,Yes,Cosmetics,0,78,0,266,13,1723,3457,2830.7763
CLTEHE9FNRZSJGNB,42,09:22.0,13,Tucker,No ,Hospitality,3,54,0,328,11,393,2721,1874.635056
DREE7ZG9S7JJAZEG,2,23:13.0,14,Soleil,Yes,Organic,0,18,0,110,7,3037,3944,3602.579706
VCLEHVYZ6XBJHHMG,50,03:00.0,65,Hamza,Yes,Repair,2,72,0,221,,4805,6772,5949.9792
SHIECCMNHQD5SZPZ,34,24:01.0,165,Harmonee,Yes,Child_care,0,47,0,322,8,1808,3050,2735.321184
TOPE7W4CHR6HNEHM,25,21:38.0,283,Phillip,Yes,Technology,0,68,0,639,14,2369,7595,5571.6903
SNDEBWZUGVHQYNRS,33,51:49.0,116,Hayes,Yes,Organic,0,75,0,140,5,5060,6447,5837.4162
MUGEAGGKK6ZZUYKP,34,25:25.0,24,Braxten,Yes,Cosmetics,0,5,0,283,14,2771,3765,3555.224442
PACE26UZUHFGYYHZ,27,23:29.0,469,Brooklynne,No ,Educational,0,85,0,173,,3667,4955,4423.254528
FABE92NUCYX63B37,25,24:04.0,358,Paulo,Yes,Educational,3,31,0,120,15,1884,9968,6039.752775
CRTEA7HAJDHDXA9G,4,29:06.0,23,Remi,No ,Organic,2,68,0,144,5,1100,1899,1627.8075
PCSDYQEWYHKJZ7DE,12,56:32.0,452,Arial,Yes,Hospitality,0,44,1,337,9,6676,8570,1187.380814
PBXE7YYYF4Y48TYX,12,53:02.0,471,Mailen,Yes,Home_decor,2,79,0,227,13,2341,3673,3205.5309
NKCEAY72GXRVWCXN,7,29:30.0,80,Alysia,Yes,Pet_care,2,69,0,169,7,10458,16929,13733.3691
BDSEGJBRY7SRXBCH,10,37:49.0,38,Gionna,Yes,Home_decor,3,21,0,240,16,3552,9955,6986.799225
NKCE2MAAPFUCVX6N,26,54:24.0,80,Avari,Yes,Fashion,2,20,0,373,14,6388,10281,8522.988675
BRAE3TSHZCY2FJZY,1,30:00.0,443,Maritza,Yes,Pet_care,0,82,1,126,5,5985,8551,1093.665619
PBXEACGGYT8WXUUC,41,18:46.0,268,Kullen,Yes,Technology,0,58,1,476,7,1947,3754,496.07964
BRAEGJFXUBNKSKZZ,36,11:53.0,11,Mikai,Yes,Pet_care,3,21,0,103,9,408,2100,1354.734675
SUDEGGATMGZYFZXH,27,58:39.0,3,Auriel,No ,Repair,0,85,1,271,2,2693,5264,628.364352
RNGEH4GPKEHEUZGT,26,58:29.0,165,,Yes,Organic,0,92,0,106,5,3908,6010,4994.508288
NKCEA5FH2EWGYWUV,30,55:19.0,444,Ahron,Yes,Home_decor,2,100,0,257,16,4028,6176,5246.3989
PANEJQ548B2MEUAS,45,11:57.0,40,,Yes,Repair,0,12,0,233,1,3781,6563,5404.979448
PACE5AKC3NFGMDJZ,4,31:58.0,450,Aspen,No ,Repair,0,96,0,223,1,1134,4511,3001.920768
MUGEAGGKWXSMFARQ,42,19:57.0,129,Joey,Yes,Pet_care,0,53,0,195,11,911,2977,2127.436704
TOPECEG3APNWUZWP,32,19:58.0,407,Eliza,Yes,Organic,0,19,0,119,,3027,4410,3839.71599
WATECHFU4QGFQEJG,15,23:43.0,437,Audrey,No ,Child_care,0,74,0,254,14,3885,5485,-4896.1044
BRAE7MBPXNHC5QHM,19,12:54.0,23,,Yes,Repair,2,60,0,202,7,1124,2646,2041.3328
TUNEB73EGJWTPJ7V,41,39:59.0,80,Khali,Yes,Organic,2,57,1,113,9,3008,8375,865.8657648
PCSEAYRTUC5JRCNB,42,47:37.0,113,Elektra,Yes,Cosmetics,0,63,0,256,15,8128,12076,10269.4185
RTRE4ZQB3BTTWZKT,28,38:31.0,24,Kimberley,Yes,Organic,0,22,0,148,8,6102,,7507.584
CAGE8PKGND7HHGEW,33,05:33.0,58,Camelia,No ,Child_care,0,2,1,315,6,4250,6012,817.2802638
CAGDV253CTVNMSP2,46,56:35.0,443,Mai,No ,Fashion,0,63,0,394,13,10631,14305,12749.4279
BRAE6ZCKXEFXKU5Z,40,36:08.0,90,Hailie,No ,Hospitality,0,47,0,254,11,522,1040,1029.230496
CRTECN2QZFNFMRNG,47,23:42.0,3,Miguelangel,No ,Technology,0,55,0,576,16,2230,2746,3048.344928
NCCEHZTVHHY8BNDD,17,18:11.0,447,Farida,Yes,Hospitality,0,9,1,291,13,2252,5193,602.6907249
PCSECPMGZFHCDKWJ,45,25:25.0,320,Julienne,Yes,Cosmetics,0,30,0,255,15,4469,11423,8192.3877
TSHEBSF9Q5AUSNGS,47,01:46.0,358,Dmarion,No ,Home_decor,3,81,0,268,17,2135,16144,9287.348224
CRTECN2QZ7HCCY8G,17,25:15.0,24,,No ,Technology,0,57,0,,7,3966,,5102.8812
PCSEDN38QJGPN6JU,45,22:23.0,358,Raiya,Yes,Child_care,3,74,0,307,7,1600,17338,9684.8037
SHOEJDYYRGWZZBM6,12,33:35.0,451,Sana,No ,Technology,0,14,0,530,13,4646,6702,6210.758862
ACCEGXDJHFEDFPPJ,13,12:41.0,358,Sir,Yes,Organic,3,70,0,138,6,8971,16944,12972.2373
CRTECN2QUYTHVFJM,42,26:53.0,443,Nolen,Yes,Fashion,0,8,0,392,13,3384,4717,4447.325223
ACCEJ6TFUBHAYTM8,9,08:51.0,186,Henson,Yes,Technology,0,63,1,479,10,3807,5820,786.650535
MUGEAGGKNHCZKE2Q,23,30:05.0,3,Kylar,Yes,Fashion,0,82,0,358,14,1570,2999,2607.60192
TOPDUT2HYH2YTCSM,27,20:00.0,11,Sarai,Yes,Technology,3,52,0,545,10,639,1127,1419.735168
SRTEHVUQP4SJGWEK,8,11:57.0,447,Armani,Yes,Hospitality,0,22,0,285,10,4042,5662,5128.995375
CAGDYPBWZ6JSHECV,48,54:33.0,58,Beautiful,No ,Home_decor,0,49,0,298,16,3682,5243,4737.127104
TSHEGJBQHHKQ5NUF,31,42:55.0,469,Chaya,Yes,Repair,0,19,0,284,7,5589,,6766.353297
MUGE5PZ6NQHW7GZY,15,19:57.0,455,Mahdi,Yes,Fashion,0,7,0,356,17,874,4248,2921.057865
NKCE7MMGG37H9JWQ,38,21:09.0,469,Gracen,Yes,Pet_care,0,39,0,122,11,3703,4716,4325.289675
J19WGE8Q8GXYFTGU,35,58:42.0,469,Maelani,Yes,Technology,0,58,0,475,17,3989,5474,5181.166944
PTPE93ZFQMYVXCTJ,36,29:48.0,14,,No ,Repair,0,100,0,285,2,3268,4546,4098.44245
NKCDU4RZHYKCPQEG,31,58:46.0,443,Oaklynn,No ,Pet_care,0,22,0,,10,4086,5998,5184.0474
CRTECN2QZW4NNYTU,15,24:31.0,23,Rivky,No ,Home_decor,2,83,0,266,17,2133,10767,6630.091776
CRTEHSS9CHAE2BZZ,2,00:45.0,93,Kaylea,No ,Repair,2,74,0,226,3,2717,4524,3809.1141
BRAEB2ZTREH4PXHV,30,13:51.0,423,Kacey,No ,Cosmetics,0,88,0,268,17,2629,8782,5897.04192
RTRDHYYVPHSGSDGA,35,19:00.0,23,Shreyas,No ,Hospitality,2,25,0,261,12,1470,4795,3388.76685
DCVEJHVEMXYT6UF6,10,20:43.0,250,Lilly,Yes,Organic,2,40,0,145,5,4034,5884,4991.5842
NKCEFNPK5GSEHVPA,16,05:46.0,121,Amaree,Yes,Fashion,0,37,0,365,14,1117,3469,2654.556975
NKCEDFNHWNPYWK5X,2,21:16.0,65,Liesel,No ,Pet_care,2,71,0,178,3,2712,4002,3500.6499
COBEHXSBRUAHEQCZ,47,36:19.0,358,Yandel,Yes,Hospitality,3,23,0,262,14,2685,6965,5081.0256
MUGE9P6DJGVZHRMV,37,31:33.0,452,Artemis,No ,Repair,0,29,0,297,8,2707,3744,3516.2673
PBXE8FW6ZZZF2RQA,39,56:22.0,14,Giovonni,Yes,Repair,0,88,0,295,8,7314,,
RNGE7M92PZ8ZNMHZ,47,25:22.0,443,Augustine,No ,Repair,0,21,0,235,9,6210,8502,7578.62595
PCSEAKVBFDFZNY6W,28,23:02.0,55,Dalen,Yes,Hospitality,0,86,0,291,5,4042,5251,4868.686592
KHREH26ZBZCPVPSJ,14,29:38.0,437,,Yes,Home_decor,0,55,1,213,16,5266,8235,1039.449672
SHOEDP7ZVGDYRAYQ,37,10:27.0,1,Cassidy,No ,Home_decor,0,83,0,268,10,2459,7692,5271.560448
NKCEAX7HNVFHWG3G,26,12:27.0,452,Jayanna,Yes,Cosmetics,0,8,1,228,13,4245,5396,758.1396785
NKCE9AZMZQVFTVJ2,47,56:36.0,3,Dashel,Yes,Fashion,0,61,1,364,15,1193,3130,375.51789
BRAEA64BMYASNDZQ,37,15:35.0,65,Giovanny,Yes,Home_decor,0,50,1,293,10,3680,5310,714.2742
BBAEGJFQNBWP6G4G,9,51:49.0,58,Braxtin,Yes,Repair,0,95,0,220,9,5372,7449,6540.707712
FABE93H9AGWMNDJR,43,19:46.0,55,Analisa,Yes,Child_care,0,58,0,340,10,2058,3842,3271.87512
MUGEB7J7GMQTWDP6,47,18:30.0,100,Jaycie,Yes,Technology,0,88,0,483,10,1052,2261,2110.327296
NKCE5QJJRX8KFDUX,50,18:31.0,358,Isela,Yes,Hospitality,3,40,0,318,5,576,1379,1266.830225
ACCEFET7MKNAJVAH,21,52:27.0,57,Israel,No ,Pet_care,0,36,0,137,11,3546,5325,4565.93655
TOPEHZRBDNV4JJRW,5,09:40.0,57,,Yes,Repair,0,71,0,255,9,4052,7207,5830.6743
RTRED5CEHUHGUVAH,26,48:03.0,268,Caidyn,No ,Repair,2,58,0,233,5,1239,3287,2481.148368
PBXEAP3SNEHQQHDB,19,18:34.0,121,Halley,No ,Organic,0,100,0,129,8,1114,3222,2247.008575
BRAEDQDFHD8EME7D,18,32:06.0,93,Haiden,Yes,Child_care,1,41,1,333,8,1519,5559,577.5046632
CAGE5HYNQNGHJ2TY,44,12:30.0,469,Riana,No ,Cosmetics,0,67,0,273,16,3558,4942,4484.502
WATE6D2XZWXHHPUM,46,54:54.0,60,Santhiago,No ,Child_care,3,13,0,312,10,253,2718,1798.810101
SUDEGGAVPKU79WUX,42,43:21.0,224,Ruston,Yes,Technology,0,6,0,521,12,2113,8421,5793.740568
BALEDMVBJHEQRJS5,18,14:05.0,104,Zavier,Yes,Hospitality,0,48,0,,7,3409,8173,6104.72808
NKCE9TBZD2EGXYJ3,40,19:57.0,3,Taylynn,No ,Technology,0,87,0,549,5,1373,2634,2516.7296
HACEJQ7HBH4H4JF8,5,57:42.0,471,Anwita,Yes,Cosmetics,2,53,1,234,16,2169,3375,448.6759776
MUGEB7J7SENGQCZK,29,27:23.0,205,Aryah,No ,Child_care,0,32,0,297,17,1868,2662,2559.435375
NKCE5DGMHZTD8HQX,41,28:34.0,198,Annalia,Yes,Organic,0,33,0,117,5,2390,3424,3017.886375
NKCEB98TCG37ZZYT,33,56:40.0,452,Carlito,Yes,Repair,0,47,0,205,4,6804,10044,8577.122832
BRAEFR6JYG2HBVSS,33,48:23.0,452,Shea,Yes,Home_decor,0,28,0,296,12,6226,8542,7669.63785
TSHE4DNG7XJBX5T8,11,56:58.0,3,Adel,Yes,Organic,0,98,1,135,7,3090,4729,598.3439616
CAGDYPBWA7RBUBYT,34,04:25.0,45,Taelor,No ,Organic,1,16,0,132,7,2973,5478,4360.023954
ACCEAHRF4G8FZA8P,15,59:38.0,0,Lua,Yes,Cosmetics,0,75,0,299,12,2826,6702,5018.0328
BRAE8ZY3HYHEFWV5,8,48:23.0,58,Constance,Yes,Fashion,0,68,0,351,14,4605,6248,5727.249
ACCECM8RTZYSWSBW,47,15:20.0,198,Devlin,No ,Pet_care,0,24,0,121,1,3271,4395,3944.49405
BRAECPQ5WSV6GHBZ,33,08:45.0,403,Raylynn,Yes,Educational,0,65,1,106,6,1410,2600,313.6617
LINEBAF6ZJH5RAVJ,7,13:22.0,24,Kareem,Yes,Technology,0,7,0,536,14,4787,6584,6228.837054
PBXEDDEFBKHX8JBB,41,18:42.0,70,Amariyah,No ,Cosmetics,2,29,0,289,13,2276,3443,3144.33945
SHOEG7FXJFJDFPBD,33,56:04.0,167,,No ,Hospitality,0,92,0,220,8,3012,4012,3681.028736
BRAE8RSAVHEWMGZA,37,26:08.0,452,Chevy,Yes,Technology,0,80,0,584,16,6015,8410,7632.3591
PBXEANB7RWNGKNVY,9,06:23.0,121,Heber,No ,Pet_care,0,65,1,182,6,1085,3607,375.617385
ETHEGKHCHH8GAFD6,25,27:41.0,214,Anastazia,Yes,Cosmetics,0,98,0,250,12,4972,6909,6108.384128
ACCEABVY46SXFZW5,41,20:13.0,24,Urijah,Yes,Cosmetics,0,93,0,249,,5340,7107,6388.501504
BRAEGJFY9BCBSK3Q,15,58:37.0,116,Gavino,Yes,Repair,0,91,0,262,6,4627,6051,5523.49952
BOLEDQ9GWZHESQF8,31,33:35.0,14,Jeremih,No ,Organic,0,45,0,126,6,2901,3967,3539.262816
LJGEG52SRXN5JXFE,48,25:14.0,57,Salena,Yes,Repair,0,96,0,259,4,3414,8156,5959.243136
BRAECFKHXZ5TNW4N,7,20:02.0,93,Kelsie,Yes,Repair,1,96,0,251,7,1977,5687,4026.846208
SHOEGVQCT2ZSGUHY,45,30:23.0,268,,No ,Educational,2,96,0,148,8,1592,4907,3351.13856
BRAEDNX22GWY32WA,24,48:25.0,23,Torin,Yes,Home_decor,0,15,0,254,13,4157,6394,5535.806364
ACCEAHRFSGVQHE6T,41,59:10.0,234,Kristi,Yes,Child_care,1,30,0,293,10,8264,11316,10067.55803
NKCE57RNSZHFDPU3,8,56:40.0,451,Carolynn,No ,Organic,0,68,0,,9,7902,9780,8862.4404
TOPE8ZAFEYMHKCW8,13,03:25.0,250,Trevor,No ,Technology,0,83,0,636,,1746,5803,4352.941824
CRTEA7HAUEF6RPUK,30,27:45.0,188,Lavender,No ,Hospitality,0,89,0,255,,2457,,3149.011712
CSOE94WXZHYY9AYH,43,18:44.0,268,Rook,Yes,Home_decor,2,24,0,295,13,1245,4598,3212.24925
WATD9XFGSYPAUWG7,25,51:32.0,58,Brylen,Yes,Home_decor,0,79,1,251,14,6605,10068,1276.976745
NKCEBDYGDGFYNGGY,47,32:49.0,471,Colby,Yes,Organic,2,98,0,112,5,2397,3515,3025.279488
SOCEJPT5AHPUGYX4,35,21:38.0,452,Mariam,Yes,Home_decor,0,9,0,214,17,4227,6151,5411.278818
AVCEASGPSFXKFXB8,34,31:31.0,451,Nell,No ,Home_decor,0,3,0,227,,4715,6678,5932.586682
BRAEFSFZUEM8Y5DT,24,36:19.0,452,Viaan,Yes,Educational,0,58,0,117,10,6681,8411,7621.45848
MUGE9P6DGMCWBWJH,25,29:15.0,58,Rhyan,Yes,Fashion,0,99,0,364,11,3169,4574,4178.707456
BRAE3TSHXZXFNWXX,4,48:44.0,167,Oaklee,No ,Fashion,0,78,0,379,13,4581,6964,6097.41
WATDNA7SYSHZJ9PA,37,01:46.0,58,Atziri,Yes,Technology,0,73,0,517,5,5899,8111,7450.245
SHIEHXZGUAKEU7HH,31,12:39.0,452,Alaiya,Yes,Home_decor,0,29,0,253,11,3485,4726,4352.11245
RTRE3F95FDUDKB8Z,20,40:26.0,446,Jayliana,Yes,Organic,0,54,0,131,9,5043,6799,6018.563088
NKCEA5FH4WFEN68W,11,12:59.0,98,Avyukth,Yes,Home_decor,0,9,1,239,16,1010,2355,288.5996372
CRTECN2QX3NUEBHS,28,25:16.0,74,Hussain,Yes,Repair,0,33,0,225,7,3460,,4383.43395
RNGE7M92QZ4HZGRD,6,16:08.0,447,Neymar,Yes,Cosmetics,0,2,0,254,14,5438,7792,6877.572174
PBXEBACDET3D2KFB,21,18:46.0,98,Trina,Yes,Repair,0,7,1,275,2,967,2163,276.0188954
MUGEBFGFHRH5VVKH,15,19:57.0,23,Roan,Yes,Technology,2,26,0,585,8,2170,,4839.281475
RTRDEHFF6AJRARJ3,40,12:56.0,124,Nakai,No ,Repair,0,89,0,258,7,2209,3193,2918.253184
RNGE7M92A2RFPMED,9,25:22.0,13,Baylor,No ,Cosmetics,3,8,0,246,17,468,2095,1529.527032
SHIE9J6P8QHDZWXF,27,25:52.0,198,Donavan,Yes,Technology,0,91,0,594,13,2138,3167,
CRNEJBGHW2PRYTTY,26,36:50.0,149,Oona,Yes,Fashion,0,82,0,350,11,3154,4487,4114.58432
MUGEAYHP2YTXUDBB,44,27:29.0,113,Liyah,Yes,Organic,0,22,0,126,9,1551,4865,3328.547775
PCSEC86VQBYAG5YA,31,57:52.0,268,Maysa,No ,Home_decor,2,25,0,250,14,2806,4747,4021.710525
CRTECN2QVWMACTQ2,50,25:16.0,294,Kyrah,Yes,Child_care,2,1,0,312,10,1191,3379,2599.020072
SCHE3Z7QSZFDN5HA,48,21:06.0,3,Zamaya,No ,Child_care,0,51,0,333,9,2621,3399,3324.297456
BRAE6FWNYYKS3JHM,27,36:08.0,115,Perry,Yes,Pet_care,0,58,0,150,11,2105,2850,2613.396528
BRAE6AV3HNZX3TWR,20,48:47.0,447,Demarcus,No ,Technology,0,87,0,550,6,5637,7999,7265.931904
TOPEGGEFVZAZHTZN,10,10:27.0,443,Malakai,Yes,Home_decor,0,22,0,252,10,4724,6548,5878.9059
SNDEGGQTJZNMGP32,40,03:30.0,186,Deetya,Yes,Educational,0,92,0,154,5,519,8002,4353.030528
DREED6FKBQXMDWGM,14,21:38.0,55,,Yes,Pet_care,0,77,0,169,7,3829,6083,-5077.1853
SHOE6ZQE7K9W3ZX3,46,24:18.0,453,Samantha,No ,Educational,0,35,0,104,8,4818,7038,6021.64815
SHOE3TJTTBRB86GG,9,26:36.0,452,Cierra,Yes,Educational,0,97,0,,7,2851,3406,3207.822464
STFE9AYY9MAGMNEN,12,16:37.0,55,Davien,Yes,Organic,0,68,0,114,9,4115,5567,4909.7664
SRTEGWKHHVRW6WAF,14,11:55.0,446,Kasen,No ,Home_decor,0,30,0,297,17,5354,7670,6803.019825
SOCEGGMEN3VUAKTK,29,19:36.0,268,Erma,Yes,Pet_care,2,1,0,167,2,3189,7599,5561.523792
JCKEE8F6SYDX4HCY,8,57:55.0,3,Becket,No ,Home_decor,0,67,0,207,13,3256,6591,5085.531
BRAE9G83ZYF7H56E,11,48:47.0,36,Jaqueline,Yes,Fashion,2,80,0,367,15,3029,4260,3926.588175
RTREF5VHK9ZUQE7V,20,56:29.0,177,Griselda,Yes,Educational,0,98,0,165,11,5778,11653,8762.072704
TOPECJAMAHQZNZ8Z,23,48:17.0,283,Everley,Yes,Educational,0,36,0,163,11,1458,5031,3402.542325
PACECMKUR6SNQFNZ,1,23:15.0,198,Amerie,Yes,Technology,2,63,0,566,15,2240,3205,3259.6542
BRAEE6YMVEZJ7HSY,14,36:10.0,93,Darryl,No ,Cosmetics,1,80,0,,16,2171,,5587.5855
NKCE996SVQZKHQ44,39,24:08.0,24,Vianey,Yes,Technology,0,53,0,574,11,3323,4525,4473.505152
BBAEGG92TNZXGWP2,1,11:53.0,58,Nizhoni,Yes,Fashion,0,20,0,365,14,5582,8654,7324.378175
NKCE5UY9ACQJ5WEZ,45,55:04.0,14,Adalene,No ,Child_care,0,59,0,262,10,6596,8356,7695.908928
ACCEAZCVGHVNJ5YX,11,16:50.0,198,Giovani,Yes,Pet_care,2,86,0,147,,4797,6292,5611.178496
CAGE8PKGEWKH78FY,32,57:26.0,452,Haze,Yes,Home_decor,0,55,1,274,12,4237,5492,766.7124336
ACCE8XZMZKPAJRGV,21,09:04.0,444,Emmalee,No ,Pet_care,1,84,0,195,8,6517,9412,8048.281472
NKCE3MVWGRGTJEY9,3,00:46.0,452,Saint,Yes,Fashion,0,1,0,396,12,3945,5185,4965.983352
RNGE7Z9NAEWGKG5A,4,00:24.0,15,Angelina,Yes,Fashion,2,89,0,351,16,1013,1376,1525.127296
NKCE9YFBAFVQTX8P,42,29:29.0,14,Jalil,Yes,Hospitality,0,43,1,245,14,5938,8587,1120.433537
WATEA6UGFGKZKDJC,30,23:43.0,467,Parker,No ,Pet_care,0,83,0,167,10,3112,4515,3926.935936
CAGE4BQXKEZPSHWG,47,55:13.0,60,Denim,Yes,Repair,3,45,0,231,6,368,958,888.67584
SHIE7EUKZA97SQMQ,4,54:57.0,55,Vanesa,Yes,Child_care,0,29,0,295,5,3846,5299,4857.615525
SFFEHUBYNBCUKGTD,27,03:46.0,294,Eiliyah,No ,Repair,2,11,0,264,7,2061,9062,5828.807061
PBXEAKYKBYYBBXZR,30,17:49.0,23,Bayley,No ,Educational,2,38,1,174,10,2042,6501,665.7968363
JEAEGFMHMXFFUBUZ,12,52:13.0,83,Janiyla,No ,Fashion,1,31,0,376,16,4041,11339,8058.10425
CRTECN2QTWZHNKN2,8,24:59.0,453,Calum,Yes,Fashion,0,7,0,376,17,3455,4456,4337.786178
SNDEH2EHSJXVGZRR,5,19:06.0,165,Santino,Yes,Home_decor,0,41,0,208,14,3665,5508,4770.194112
PCSE6SJGHWCRAYVR,13,02:35.0,452,Annalea,Yes,Fashion,0,76,0,378,13,7189,8696,8247.5217
GOGEHZ5PKPZJG38Y,40,36:34.0,23,Anaiah,No ,Repair,1,73,0,225,6,1644,3242,2642.7753
NKCE6HZQ6TS37AQ8,25,28:09.0,58,Leopoldo,Yes,Child_care,0,89,0,272,5,6910,9120,8171.619456
CAGE8SCPTWXNZWC6,33,19:08.0,58,Rima,No ,Home_decor,0,83,1,269,15,4062,6090,791.3298624
TSHE4S26FVNGW5TZ,24,55:26.0,192,Aaira,No ,Pet_care,0,28,0,108,7,1961,5443,3803.058525
SNDEGJFWJVCQY4BG,7,59:57.0,3,Jotham,No ,Technology,0,96,0,496,6,2416,3874,3590.432384
NKCE3JRMXNTF54SF,23,12:58.0,268,Jemima,Yes,Educational,2,10,0,108,6,1967,2872,2528.697105
BRAE5VAWPKE5WV8M,30,08:41.0,23,Nellie,No ,Educational,2,7,0,153,5,669,2463,1719.608022
BRAE3UG9NGHDQZZE,31,21:35.0,23,Darcy,Yes,Repair,1,94,0,287,3,4510,7658,6281.061248
NKCEBG9BWPNJGMDC,42,55:22.0,58,,Yes,Home_decor,0,82,0,292,14,6704,9391,8230.518912
SNDE56UUTHBTQMQ2,34,16:45.0,210,Keeton,Yes,Hospitality,2,38,0,302,5,1291,2507,2196.445125
CRTECN2QVAZHBWTJ,41,25:16.0,198,Mykel,No ,Hospitality,0,8,0,243,9,2958,4144,3796.82028
WATD9H76H9EHPBUF,7,40:07.0,3,Era,Yes,Cosmetics,0,73,0,266,17,2385,6591,4714.0137
ACBECFGTGFXBKKYH,46,10:20.0,437,Zaiden,No ,Technology,0,65,0,529,13,4653,6369,5986.6884
RTREBZRG4SE4AFBX,48,56:24.0,451,Atom,No ,Cosmetics,0,4,0,250,16,5294,7618,6715.658367
ACCE6DZCHNHYHZZJ,35,19:21.0,162,Maximo,No ,Hospitality,1,97,0,228,8,5787,8048,7048.055168
LJGEDCVZU8QBJ8QQ,40,31:39.0,268,Ayaan,Yes,Repair,2,39,0,227,4,2939,5477,4425.5883
NKCE9ABEH2G48VYY,27,03:19.0,407,Myiah,No ,Home_decor,0,91,0,240,10,1073,5015,3239.706624
BRAE8EHTZYYGGETT,13,31:51.0,423,Tania,No ,Hospitality,0,52,,319,9,1546,5653,3896.640864
BRAECKHYCMEGREDE,9,24:07.0,23,Della,Yes,Educational,2,51,0,161,5,1133,3823,2623.342464
NKCE88AHDPXRSJPE,12,25:16.0,441,Kahlil,No ,Technology,0,51,0,531,11,3446,4910,4683.43296
MUGE8KXYGZ4F9EED,46,28:55.0,198,Evander,Yes,Educational,2,27,0,103,13,2197,3213,2804.4912
ACCEAMGZF5ZHHKJK,45,00:46.0,58,Maison,No ,Fashion,0,64,0,352,17,5205,6555,6179.58
TOPEBYYZ6SKGHDRY,16,21:33.0,43,Titus,Yes,Fashion,2,6,0,,16,3855,4936,4778.052147
CRTECN2QYKW7S3P5,40,26:04.0,55,Kenan,Yes,Pet_care,0,44,0,,2,1538,3479,2664.8352
BRAE6Y462EZP7QWA,25,36:13.0,70,Brinlee,No ,Fashion,2,97,0,353,14,1056,3785,2736.902784
BRAE8EHTPC3P248W,27,16:08.0,162,Beatrix,Yes,Pet_care,1,72,0,124,9,5854,8416,7192.7658
BRAEE6YMKVVFEMUD,10,48:47.0,23,Archie,Yes,Child_care,2,11,0,348,6,1634,2247,2289.431034
CAGED6GKHZWGTZG2,7,11:37.0,3,Emy,Yes,Hospitality,0,53,0,208,5,1875,2887,2573.612784
NKCE7PZPGKY8MDYG,23,25:50.0,58,Landan,Yes,Home_decor,1,93,0,226,10,3033,4006,3695.034112
RTRE93J4UYHVQAKG,47,24:31.0,101,Reymundo,No ,Technology,0,87,1,515,15,1342,1815,309.8534208
SHOEHYEYZUBMK8F2,28,47:19.0,358,Raeleigh,No ,Technology,3,26,0,567,7,2570,6794,5239.1493
ETHEHZ87YNJB3ZBY,13,46:42.0,93,Tate,No ,Pet_care,2,54,1,152,2,3091,4927,620.274672
CBKEHUYWBEUUCHAP,25,12:07.0,63,Alia,Yes,Home_decor,1,93,0,,12,4901,13623,9384.991616
LJGEJQAG4VHBF545,31,57:47.0,457,Justice,Yes,Hospitality,3,43,0,320,8,8613,14664,11891.21602
MUGEACY87HGZAZSU,32,27:58.0,469,Hafsa,Yes,Pet_care,2,96,0,192,11,3515,4965,4372.772096
TOPE4NZACGQADPHM,9,54:54.0,37,Yamen,Yes,Repair,2,70,0,257,5,7486,10005,8916.8013
DREEH948GKYHYYGW,14,20:43.0,470,,Yes,Pet_care,0,30,0,179,7,2936,4734,4006.6383
NKCE3HG8HGZG4JBR,31,30:27.0,452,Jaydah,No ,Fashion,0,95,0,382,13,3478,4381,4254.450816
PBXEAMACZC3KRYNE,30,05:27.0,268,Lelia,No ,Hospitality,2,60,1,210,14,919,3355,344.5672838
ACCEGPCZHTGQCH4S,25,47:42.0,55,Eniyah,No ,Organic,0,40,0,101,6,2457,5563,4020.858275
PBXEAT5Y8BHM9NQV,30,54:12.0,14,,No ,Organic,0,65,0,142,5,6784,8763,7840.1961
NKCDTAXFKDTPHKTB,16,19:14.0,192,Kynzie,Yes,Educational,0,44,0,108,6,2696,7359,5105.633472
PTLEH3ECEWH2STEX,24,42:28.0,74,Zarah,No ,Technology,0,6,0,540,7,2560,3832,3737.866176
PELEGNTWTJCSWSED,42,07:01.0,93,Kaimana,No ,Educational,2,27,1,127,13,3320,5395,671.84019
HMBE7G33MRRHSJFF,30,20:13.0,93,Anais,Yes,Repair,1,46,0,,4,6658,13376,10220.17954
BRAE6FZPPGFFGCGH,11,37:05.0,23,Korra,Yes,Hospitality,0,100,0,346,11,4214,7831,6231.6798
CRTEA7HAWF5SWAPR,41,15:20.0,191,Tylee,No ,Cosmetics,2,74,1,264,15,3063,4576,607.250655
MUGE6ZDZRGWDC9NF,42,24:01.0,14,Kaisen,Yes,Cosmetics,0,5,0,232,14,3221,4154,3924.267534
